index;x;y;z
143;-1.062607;0.549316;-0.021179
144;-1.020691;0.514679;-0.044281
145;-1.060242;0.587708;-0.059952
146;-0.863297;0.667480;0.018265
147;-0.812408;0.448441;-0.115051
148;-1.181778;0.628754;0.027588
149;-1.054031;0.348862;0.032562
150;-0.777756;0.245926;0.179977
151;-0.701447;0.215485;0.057388
152;-0.864700;0.324753;-0.006287
153;-1.110184;0.421249;-0.072052
154;-1.429138;0.431168;-0.062958
155;-1.671722;0.272858;-0.138596
156;-1.915741;0.128372;-0.205856
157;-1.385925;-0.108704;-0.287369
158;-1.489334;0.259567;-0.133377
159;-1.325363;0.321060;-0.186279
160;-1.155823;0.340454;-0.199783
161;-1.035172;0.333725;-0.187805
162;-1.041534;0.359726;-0.175644
163;-0.932495;0.422379;-0.190781
164;-1.054413;0.486069;-0.186691
165;-1.074097;0.545563;-0.145935
166;-0.976013;0.493347;-0.171036
167;-1.047195;0.577011;-0.154572
168;-0.836365;0.391830;-0.206085
169;-1.045090;0.530334;-0.132034
170;-1.075836;0.445740;-0.241806
171;-0.910538;0.294922;-0.263077
172;-0.782089;0.200409;-0.222382
173;-0.837692;0.231857;-0.169952
174;-1.150131;0.254715;-0.224792
175;-1.245071;0.153961;-0.291397
176;-1.597717;0.141418;-0.254410
177;-1.620300;-0.074387;-0.348846
178;-1.701126;-0.049927;-0.316238
179;-1.319687;-0.195908;-0.316162
180;-1.359802;0.019531;-0.232529
181;-1.354401;0.129807;-0.234344
182;-1.349182;0.221329;-0.218933
183;-1.188934;0.270798;-0.211777
184;-1.089905;0.344864;-0.236023
185;-1.169113;0.450760;-0.208313
186;-1.101273;0.533783;-0.263779
187;-1.087570;0.583328;-0.280838
188;-0.960754;0.647491;-0.101562
189;-0.823334;0.771332;-0.057281
190;-0.952164;0.648666;-0.039627
191;-1.028229;0.698639;0.027481
192;-1.244080;0.614136;-0.085083
193;-1.129822;0.442657;-0.160141
194;-1.138290;0.365829;-0.173492
195;-1.176651;0.291397;-0.193359
196;-1.366821;0.276031;-0.172089
197;-1.545639;0.179291;-0.116318
198;-1.726364;-0.021072;-0.198761
199;-1.565842;-0.235016;-0.320312
200;-1.419022;-0.163345;-0.326828
201;-1.365585;-0.094223;-0.258270
202;-1.548874;0.261429;-0.223480
203;-1.611191;0.438782;-0.234314
204;-1.416870;0.460068;-0.271301
205;-1.357529;0.518784;-0.222855
206;-1.253906;0.558624;-0.208603
207;-1.229111;0.598404;-0.183090
208;-1.148895;0.624268;-0.169159
209;-0.936890;0.661285;-0.096405
210;-0.863785;0.770844;-0.069000
211;-0.625107;0.686935;-0.084198
212;-0.975555;0.636017;-0.088974
213;-1.173172;0.593597;0.040543
214;-1.120270;0.462357;0.008850
215;-1.099808;0.381851;-0.011581
216;-1.243774;0.398575;-0.188766
217;-1.389847;0.335754;-0.409683
218;-1.535080;0.239502;-0.574127
219;-1.669434;0.106201;-0.515869
220;-1.732666;0.015747;-0.439697
221;-1.578598;-0.014679;-0.374130
222;-1.320435;-0.303452;-0.438675
223;-1.313492;0.016144;-0.349670
224;-1.400421;0.247528;-0.312561
225;-1.282196;0.338943;-0.304230
226;-1.220551;0.404648;-0.339859
227;-1.133698;0.448959;-0.264236
228;-1.210403;0.497864;-0.188477
229;-1.175446;0.530853;-0.179535
230;-1.177917;0.575607;-0.191223
231;-0.997818;0.694687;-0.156769
232;-0.875168;0.815613;-0.104431
233;-0.692886;0.558853;-0.110260
234;-1.139160;0.816956;0.061890
235;-1.207764;0.505737;0.101410
236;-0.999237;0.408447;0.131485
237;-1.075104;0.280975;0.138489
238;-1.118942;0.336700;-0.001221
239;-1.436646;0.381058;-0.111282
240;-1.569016;0.274826;-0.186356
241;-1.879547;0.044785;-0.252777
242;-1.586029;-0.162979;-0.316422
243;-1.488342;-0.184601;-0.290802
244;-1.348709;-0.070251;-0.293228
245;-1.439133;0.240128;-0.239670
246;-1.415268;0.370972;-0.206573
247;-1.341797;0.420212;-0.166580
248;-1.298294;0.490952;-0.121414
249;-1.283615;0.524170;-0.112961
250;-1.266602;0.585495;-0.110901
251;-1.149170;0.574402;-0.094650
252;-1.023361;0.784744;-0.005035
253;-0.644760;0.632599;-0.122238
254;-0.740204;0.665649;0.005081
255;-0.944397;0.576767;0.010056
256;-1.154938;0.644684;0.118515
257;-1.107025;0.411209;0.051392
258;-1.027893;0.320572;0.027237
259;-1.113876;0.347610;0.001404
260;-1.271667;0.364716;-0.062469
261;-1.457626;0.305817;-0.083618
262;-1.658203;0.186401;-0.139740
263;-1.732025;0.016891;-0.169464
264;-1.513733;0.100342;-0.164261
265;-1.242126;-0.122269;-0.202652
266;-1.350143;0.020981;-0.127289
267;-1.527206;0.170746;-0.113525
268;-1.481308;0.281387;-0.093735
269;-1.328461;0.374039;-0.115311
270;-1.246124;0.510635;-0.114487
271;-1.184616;0.580994;-0.139771
272;-1.212494;0.637177;-0.121628
273;-1.237335;0.699844;-0.077072
274;-1.008896;0.787125;-0.047348
275;-0.832962;0.916580;0.000961
276;-0.720688;0.697037;-0.093246
277;-0.979355;0.702332;-0.047668
278;-1.106018;0.551682;0.058029
279;-1.052826;0.411072;0.042542
280;-0.993103;0.312042;-0.040848
281;-1.058136;0.295700;-0.066513
282;-1.248123;0.300644;-0.076874
283;-1.512115;0.240036;-0.057816
284;-1.675522;0.140137;-0.126755
285;-1.585144;0.004105;-0.129486
286;-1.504913;0.056808;-0.134125
287;-1.321793;-0.079681;-0.092331
288;-1.455948;0.181580;-0.061569
289;-1.336166;0.272690;-0.108810
290;-1.188889;0.310364;-0.107361
291;-1.069977;0.377090;-0.110794
292;-1.023804;0.441437;-0.102829
293;-1.089722;0.543472;-0.093262
294;-1.114685;0.603851;-0.060318
295;-1.047989;0.586792;-0.082428
296;-1.212234;0.724625;-0.078323
297;-1.136154;0.628113;-0.047012
298;-0.895294;0.687088;0.001968
299;-0.992981;0.602493;0.082672
300;-0.907928;0.456192;0.082703
301;-0.838608;0.310730;-0.016708
302;-0.934845;0.275742;0.054031
303;-1.210144;0.327194;-0.058426
304;-1.426361;0.306015;-0.081161
305;-1.654175;0.306503;-0.115341
306;-1.765457;0.167419;-0.197906
307;-1.886627;-0.059021;-0.239883
308;-1.421280;-0.312668;-0.232468
309;-1.366348;-0.003174;-0.072571
310;-1.413437;0.240662;-0.065506
311;-1.402817;0.354752;-0.111877
312;-1.346970;0.431473;-0.172729
313;-1.243515;0.458755;-0.162643
314;-1.238480;0.498230;-0.133041
315;-1.228928;0.615402;-0.135117
316;-1.124252;0.634766;-0.092987
317;-0.818130;0.659134;-0.101791
318;-0.888687;0.884155;-0.052597
319;-0.582932;0.696487;-0.098907
320;-1.249847;0.765244;0.060516
321;-1.211807;0.613358;0.111923
322;-1.060898;0.461411;0.109436
323;-1.104935;0.387253;0.002930
324;-1.297607;0.394119;-0.079422
325;-1.462265;0.353958;-0.093842
326;-1.564560;0.219772;-0.055557
327;-1.689880;0.151093;-0.125656
328;-1.592194;-0.034729;-0.284119
329;-1.485687;-0.071625;-0.298508
330;-1.253571;-0.159119;-0.232193
331;-1.398239;0.144897;-0.149918
332;-1.460266;0.287964;-0.196411
333;-1.387848;0.396301;-0.204239
334;-1.359100;0.516403;-0.171143
335;-1.294250;0.605850;-0.134018
336;-1.241989;0.680069;-0.132874
337;-1.143127;0.677963;-0.057098
338;-1.079056;0.826065;0.008087
339;-0.863983;0.811447;-0.015320
340;-0.917053;0.821640;-0.001831
341;-0.956116;0.701279;-0.110428
342;-1.186127;0.795609;-0.027283
343;-1.051346;0.459839;0.106201
344;-0.891647;0.367584;0.018173
345;-1.021805;0.397369;-0.034363
346;-1.276596;0.487640;-0.165100
347;-1.413635;0.469437;-0.228775
348;-1.747040;0.331192;-0.206009
349;-1.775497;0.024139;-0.325699
350;-1.790192;0.030075;-0.308517
351;-1.230179;-0.124954;-0.221481
352;-1.383377;0.195755;-0.209976
353;-1.455368;0.445755;-0.236450
354;-1.489090;0.572601;-0.250183
355;-1.429840;0.669647;-0.193771
356;-1.320236;0.715530;-0.200302
357;-1.269821;0.699890;-0.200165
358;-1.091766;0.631027;-0.182816
359;-0.956818;0.609283;-0.108307
360;-0.684784;0.632889;-0.092773
361;-0.529800;0.525589;-0.148773
362;-0.749924;0.586044;-0.048096
363;-0.976593;0.454620;-0.085281
364;-1.255188;0.702499;-0.005356
365;-1.131409;0.461090;-0.063324
366;-1.064056;0.403397;0.003036
367;-1.161057;0.400818;-0.084930
368;-1.274475;0.428055;-0.131012
369;-1.407913;0.424973;-0.166840
370;-1.453491;0.351562;-0.163574
371;-1.630676;0.243866;-0.163086
372;-1.502869;0.071152;-0.278793
373;-1.477936;-0.019363;-0.296417
374;-1.309677;-0.054749;-0.220673
375;-1.326981;0.280991;-0.152512
376;-1.335938;0.363464;-0.177475
377;-1.164581;0.417374;-0.222488
378;-1.084213;0.461945;-0.197250
379;-1.058594;0.492691;-0.177689
380;-1.127106;0.579498;-0.155930
381;-1.130219;0.619400;-0.183319
382;-1.117722;0.712601;-0.205643
383;-0.975403;0.783051;-0.205658
384;-0.775284;0.852295;-0.104126
385;-0.802170;0.704391;-0.101562
386;-1.217392;0.750687;0.046783
387;-1.056168;0.561325;-0.011200
388;-0.885712;0.410156;0.035675
389;-0.950317;0.357208;0.097321
390;-1.170288;0.335144;-0.007538
391;-1.263062;0.306915;-0.020996
392;-1.556290;0.304092;-0.002640
393;-1.710114;0.214523;-0.058517
394;-1.684753;-0.006866;-0.141891
395;-1.447006;-0.163986;-0.180664
396;-1.312714;-0.061661;-0.176117
397;-1.448227;0.269653;-0.142670
398;-1.461319;0.352615;-0.211090
399;-1.279358;0.432388;-0.204758
400;-1.193604;0.464035;-0.199905
401;-1.138519;0.495407;-0.152390
402;-1.079620;0.544983;-0.125549
403;-1.034058;0.571304;-0.169434
404;-0.978455;0.666840;-0.170425
405;-0.851089;0.689499;-0.124863
406;-0.749435;0.575027;-0.138000
407;-0.928055;0.584595;-0.176315
408;-1.211304;0.591721;-0.100266
409;-1.153885;0.487350;-0.067673
410;-1.115173;0.334244;-0.046478
411;-1.139664;0.315155;-0.069397
412;-1.259613;0.362381;-0.185806
413;-1.400665;0.359314;-0.263504
414;-1.674149;0.309036;-0.276489
415;-1.689743;0.041382;-0.385345
416;-1.606415;0.026123;-0.446564
417;-1.244888;-0.174850;-0.406723
418;-1.315964;0.121399;-0.301849
419;-1.517776;0.354294;-0.321899
420;-1.419312;0.444016;-0.315018
421;-1.391525;0.533295;-0.258575
422;-1.323914;0.574509;-0.234528
423;-1.214691;0.604645;-0.211075
424;-1.262253;0.653107;-0.199768
425;-1.056091;0.601379;-0.184357
426;-0.861740;0.579041;-0.197723
427;-0.810608;0.569107;-0.163559
428;-0.659653;0.421875;-0.219177
429;-0.935486;0.519394;-0.174271
430;-1.021866;0.484695;-0.179520
431;-1.025635;0.359116;-0.083160
432;-0.910233;0.318817;-0.046753
433;-1.074127;0.390121;-0.090088
434;-1.264175;0.439774;-0.152817
435;-1.560379;0.422897;-0.165085
436;-1.770294;0.320618;-0.187088
437;-1.676224;0.105087;-0.270691
438;-1.586487;0.167374;-0.254898
439;-1.259689;-0.039291;-0.247284
440;-1.370010;0.250916;-0.208542
441;-1.423248;0.371338;-0.234863
442;-1.366943;0.452515;-0.179871
443;-1.287933;0.500015;-0.211411
444;-1.176514;0.556793;-0.145691
445;-0.950653;0.620483;-0.087433
446;-0.726074;0.677948;-0.015732
447;-0.577408;0.769394;0.040359
448;-0.749985;0.808975;-0.130173
449;-0.916702;0.875916;-0.187744
450;-0.988602;0.765289;-0.236008
451;-1.337143;0.987473;-0.117523
452;-1.146622;0.599243;-0.100830
453;-0.916229;0.417191;-0.078461
454;-0.972488;0.342972;-0.078995
455;-1.117676;0.389496;-0.088928
456;-1.388138;0.444290;-0.104691
457;-1.552383;0.342926;-0.158142
458;-1.726410;0.145279;-0.239105
459;-1.843063;0.038773;-0.294525
460;-1.455292;-0.096283;-0.247925
461;-1.366318;0.192474;-0.137924
462;-1.454758;0.439850;-0.137253
463;-1.406235;0.529236;-0.158783
464;-1.282501;0.556091;-0.183029
465;-1.159851;0.555054;-0.171082
466;-1.154007;0.589386;-0.121536
467;-1.095993;0.636429;-0.121231
468;-1.080627;0.677338;-0.074371
469;-1.023392;0.698181;-0.082199
470;-0.827789;0.677689;-0.036636
471;-0.692703;0.605331;-0.077942
472;-0.979523;0.800949;-0.003159
473;-1.005661;0.680466;-0.017899
474;-0.839371;0.579544;0.128860
475;-1.024948;0.616653;0.054062
476;-1.325241;0.645554;-0.003998
477;-1.555923;0.634171;-0.033981
478;-1.642166;0.526108;-0.012405
479;-1.820023;0.464752;-0.070190
480;-1.624512;0.197815;-0.273178
481;-1.423401;0.047073;-0.282547
482;-1.301498;-0.053635;-0.202332
483;-1.402328;0.305298;-0.115738
484;-1.377563;0.498322;-0.161835
485;-1.228043;0.545242;-0.132126
486;-1.166748;0.593338;-0.024246
487;-1.129395;0.607239;-0.049820
488;-1.138123;0.654907;-0.021378
489;-1.116592;0.786926;-0.034317
490;-0.979263;0.853806;-0.038651
491;-0.870468;0.734619;-0.118027
492;-0.873276;0.805862;-0.079468
493;-1.014008;0.750778;-0.072815
494;-1.028885;0.789993;0.000824
495;-0.907135;0.534637;-0.027756
496;-0.767944;0.401108;-0.028091
497;-0.939484;0.404816;-0.038223
498;-1.153503;0.500168;-0.069946
499;-1.457657;0.524704;-0.094986
500;-1.643127;0.448776;-0.130936
501;-1.692688;0.295517;-0.194931
502;-1.691574;0.193008;-0.187775
503;-1.322403;-0.029297;-0.244568
504;-1.386337;0.296707;-0.176163
505;-1.307236;0.393967;-0.243240
506;-1.085999;0.402908;-0.234726
507;-0.994751;0.425598;-0.179764
508;-0.981979;0.502136;-0.138519
509;-1.040710;0.607178;-0.118637
510;-1.064484;0.709595;-0.131256
511;-1.155151;0.780914;-0.171982
512;-0.989975;0.680695;-0.229843
513;-0.883331;0.812164;-0.107605
514;-0.849869;0.731842;-0.158005
515;-1.043762;0.832779;0.036652
516;-1.062256;0.658997;0.118927
517;-0.776611;0.499847;0.146042
518;-0.792404;0.465576;0.146423
519;-0.951431;0.440338;0.010422
520;-1.217728;0.529190;-0.082672
521;-1.451050;0.524658;-0.095367
522;-1.762024;0.505737;-0.120407
523;-1.686630;0.307205;-0.292816
524;-1.436539;0.126205;-0.332443
525;-1.261169;0.125229;-0.232208
526;-1.299698;0.369247;-0.158035
527;-1.305801;0.506378;-0.145493
528;-1.144821;0.502869;-0.117432
529;-1.056290;0.512283;-0.028442
530;-0.998901;0.552750;-0.032089
531;-0.986588;0.659744;-0.036606
532;-0.933731;0.685333;-0.082535
533;-0.989212;0.777588;-0.082031
534;-0.915253;0.781219;-0.111969
535;-0.915115;0.822525;-0.041733
536;-1.030548;0.777557;-0.029480
537;-1.144547;0.755539;-0.030121
538;-0.979645;0.471909;0.066788
539;-0.829468;0.355240;0.063721
540;-0.816010;0.354599;0.010117
541;-1.016647;0.378464;-0.102097
542;-1.310150;0.428467;-0.225494
543;-1.622208;0.382828;-0.239334
544;-1.714172;0.163498;-0.416428
545;-1.687286;0.067780;-0.575775
546;-1.225571;-0.101883;-0.472076
547;-1.442978;0.172424;-0.303329
548;-1.422913;0.336838;-0.285660
549;-1.287506;0.406815;-0.257309
550;-1.166122;0.443497;-0.258499
551;-1.099869;0.511215;-0.246414
552;-1.116379;0.565567;-0.228683
553;-1.239914;0.670517;-0.200638
554;-1.232437;0.652573;-0.220398
555;-1.091263;0.666382;-0.185089
556;-0.857559;0.740250;-0.118729
557;-0.857498;0.708511;-0.074066
558;-1.169693;0.731537;-0.085068
559;-0.962112;0.492767;-0.003754
560;-0.822083;0.331894;0.145630
561;-0.813705;0.264450;-0.006836
562;-0.978973;0.362137;-0.198105
563;-1.288925;0.485596;-0.369156
564;-1.701797;0.480911;-0.408615
565;-1.879791;0.206894;-0.428162
566;-1.929489;0.132263;-0.341614
567;-1.381668;-0.025314;-0.313187
568;-1.266846;0.054947;-0.272995
569;-1.282455;0.311981;-0.257294
570;-1.295486;0.399384;-0.244003
571;-1.102493;0.401108;-0.225250
572;-1.024368;0.405334;-0.216827
573;-0.997208;0.462173;-0.198822
574;-0.978683;0.537903;-0.156372
575;-1.033615;0.594742;-0.136765
576;-0.966278;0.636734;-0.120575
577;-0.918396;0.612823;-0.195358
578;-0.847641;0.712967;-0.151337
579;-0.970779;0.594711;-0.171310
580;-1.312256;0.649780;0.037155
581;-1.160782;0.465485;-0.022217
582;-0.961761;0.332336;-0.020538
583;-0.994812;0.322372;-0.024033
584;-1.103973;0.287918;-0.097610
585;-1.223740;0.237000;-0.112152
586;-1.486053;0.200394;-0.160110
587;-1.640244;0.100861;-0.154068
588;-1.637054;0.087753;-0.123123
589;-1.464874;-0.004349;-0.185471
590;-1.381805;0.051682;-0.113312
591;-1.516586;0.335083;-0.051376
592;-1.674408;0.567413;-0.087158
593;-1.435135;0.556091;-0.151978
594;-1.234970;0.520905;-0.160156
595;-1.144012;0.552399;-0.150742
596;-1.034119;0.604248;-0.155685
597;-0.907120;0.607834;-0.118637
598;-0.723831;0.638336;-0.080978
599;-0.572296;0.520599;-0.117325
600;-0.785583;0.546600;-0.062027
601;-0.918915;0.408081;-0.081009
602;-1.433182;0.654984;0.057510
603;-1.381683;0.509048;-0.027390
604;-1.220840;0.392242;-0.059982
605;-1.104294;0.316269;-0.063400
606;-1.277985;0.365219;-0.038223
607;-1.302170;0.367783;-0.056610
608;-1.462479;0.308685;-0.048645
609;-1.682800;0.208954;-0.066086
610;-1.562347;-0.050262;-0.233292
611;-1.442444;-0.010330;-0.263000
612;-1.270340;0.032715;-0.127747
613;-1.495865;0.344345;-0.111099
614;-1.505997;0.418823;-0.161560
615;-1.333908;0.432327;-0.118652
616;-1.275497;0.549744;-0.074249
617;-1.209808;0.632370;-0.120667
618;-1.151382;0.659424;-0.100281
619;-1.051254;0.646652;-0.082153
620;-1.049133;0.644333;-0.120499
621;-0.983582;0.609741;-0.167328
622;-0.894470;0.671143;-0.134293
623;-0.706451;0.660156;-0.053574
624;-0.965912;0.752243;0.066544
625;-1.057571;0.518982;0.047501
626;-0.996689;0.355331;0.101654
627;-1.115707;0.361908;0.095810
628;-1.262909;0.432449;0.013428
629;-1.531387;0.427795;-0.013229
630;-1.674347;0.305389;-0.023346
631;-1.771255;0.197754;-0.107117
632;-1.537277;0.008469;-0.211639
633;-1.333801;-0.036377;-0.240784
634;-1.273849;-0.074112;-0.160583
635;-1.405930;0.217010;-0.152725
636;-1.450485;0.348755;-0.149521
637;-1.304688;0.432053;-0.114685
638;-1.180771;0.509384;-0.125793
639;-1.162933;0.672623;-0.304260
640;-1.119446;0.761612;-0.469818
641;-0.974716;0.762573;-0.136200
642;-1.018723;0.540146;0.102997
643;-0.903427;0.613174;0.052277
644;-0.946609;0.572006;0.083221
645;-1.203506;0.745071;0.014771
646;-1.326752;0.739182;-0.042038
647;-0.982880;0.485428;-0.034744
648;-0.858490;0.301147;-0.016663
649;-1.003937;0.295013;0.021835
650;-1.146439;0.293289;-0.087296
651;-1.358093;0.300903;-0.159760
652;-1.585678;0.250000;-0.262299
653;-1.632767;0.001770;-0.335602
654;-1.548569;-0.006760;-0.373291
655;-1.244583;-0.092209;-0.275482
656;-1.379303;0.101791;-0.202255
657;-1.433243;0.287460;-0.194489
658;-1.505722;0.398865;-0.157135
659;-1.377731;0.467957;-0.110504
660;-1.301453;0.524200;-0.144440
661;-1.287643;0.611221;-0.160934
662;-1.089691;0.584244;-0.143341
663;-0.934280;0.545105;-0.131042
664;-0.772705;0.626358;-0.112198
665;-0.917953;0.725204;-0.108765
666;-0.949402;0.622894;-0.180359
667;-1.228012;0.736023;-0.179047
668;-1.159714;0.638245;0.111084
669;-1.062180;0.393509;0.275940
670;-0.992325;0.355865;0.104660
671;-1.147842;0.401093;-0.025085
672;-1.361969;0.379517;-0.122192
673;-1.566833;0.250229;-0.140289
674;-1.760147;0.089355;-0.147003
675;-1.541214;0.093277;-0.204559
676;-1.424652;0.196243;-0.165939
677;-1.290009;0.072571;-0.261642
678;-1.357254;0.192474;-0.236755
679;-1.534454;0.359283;-0.177643
680;-1.469421;0.450974;-0.132324
681;-1.343063;0.524399;-0.048492
682;-1.246262;0.568787;-0.073456
683;-1.164825;0.645386;-0.082397
684;-1.016144;0.637878;-0.068924
685;-0.859375;0.541748;-0.074081
686;-0.766998;0.528671;-0.067184
687;-0.875839;0.553574;-0.008179
688;-0.886581;0.639465;0.047546
689;-1.086700;0.777222;0.079330
690;-1.336105;0.859024;0.041901
691;-1.235428;0.715454;-0.024734
692;-1.216980;0.585785;-0.071365
693;-1.346252;0.593246;-0.088440
694;-1.557709;0.564117;-0.115005
695;-1.663162;0.434494;-0.161682
696;-1.758987;0.135376;-0.310532
697;-1.591415;0.047806;-0.420731
698;-1.371994;0.120834;-0.369019
699;-1.287415;-0.088669;-0.385010
700;-1.444153;0.239044;-0.338104
701;-1.764664;0.598816;-0.308243
702;-1.813156;0.775955;-0.212418
703;-1.680756;0.839554;-0.123871
704;-1.532623;0.902878;-0.103134
705;-1.358322;0.899521;-0.123505
706;-1.143555;0.800018;-0.104172
707;-1.010498;0.723221;-0.095139
708;-0.853943;0.682709;-0.076645
709;-0.782715;0.681381;-0.083069
710;-0.645462;0.601578;-0.034027
711;-0.808990;0.649033;0.002258
712;-1.060181;0.720490;0.015137
713;-1.110687;0.595734;0.012924
714;-1.199127;0.596069;0.087372
715;-1.409393;0.679077;0.059128
716;-1.646423;0.811478;-0.104614
717;-1.849808;0.796753;-0.123199
718;-1.979004;0.695740;-0.322250
719;-1.930832;0.303131;-0.495148
720;-1.698944;-0.072906;-0.586807
721;-1.187515;-0.207962;-0.403275
722;-1.258530;0.037582;-0.314056
723;-1.349930;0.328400;-0.343491
724;-1.498184;0.573593;-0.339340
725;-1.517487;0.674408;-0.230972
726;-1.617798;0.793579;-0.153748
727;-1.710556;0.920105;-0.049561
728;-1.560242;0.930328;-0.150558
729;-1.300491;0.895630;-0.170715
730;-0.994965;0.736816;-0.136780
731;-0.851624;0.900879;-0.026108
732;-0.587982;0.668594;-0.007645
733;-0.981720;0.839951;0.133713
734;-0.864838;0.701309;0.004440
735;-0.709366;0.564178;-0.132599
736;-0.852478;0.481979;-0.081802
