index;x;y;z
167;-1.042343;0.400925;-0.246979
168;-1.010605;0.336517;-0.116943
169;-0.766510;0.237488;-0.065033
170;-0.793823;0.212708;-0.127609
171;-0.842346;0.236572;-0.144379
172;-0.968491;0.308731;-0.134537
173;-1.257034;0.219254;-0.138626
174;-1.239380;0.109711;-0.299423
175;-1.480774;0.174057;-0.408188
176;-1.728958;0.204330;-0.452560
177;-1.304916;-0.166977;-0.423508
178;-1.285812;0.131424;-0.177383
179;-1.162277;0.202759;-0.218979
180;-1.102844;0.238144;-0.270782
181;-1.015747;0.232635;-0.285599
182;-1.024414;0.258636;-0.226334
183;-1.042542;0.319061;-0.207153
184;-1.034073;0.344849;-0.179474
185;-0.929016;0.337936;-0.173492
186;-0.987717;0.430725;-0.159897
187;-0.860168;0.335648;-0.212051
188;-1.027237;0.402740;-0.103378
189;-0.745636;0.165161;-0.288132
190;-1.060120;0.296371;-0.282166
191;-0.949951;0.171829;-0.405090
192;-0.863403;0.138382;-0.362549
193;-0.763046;0.084351;-0.406952
194;-0.752747;0.091751;-0.440140
195;-0.925186;0.212341;-0.517197
196;-1.058868;0.207657;-0.507401
197;-1.412949;0.136139;-0.440475
198;-1.435516;0.023132;-0.434204
199;-1.567154;-0.052124;-0.430435
200;-1.303818;-0.156982;-0.361237
201;-1.255936;-0.042969;-0.214844
202;-1.315247;0.116074;-0.287872
203;-1.391129;0.158386;-0.328461
204;-1.273453;0.148468;-0.354431
205;-1.260117;0.266586;-0.288330
206;-1.162048;0.359894;-0.298798
207;-1.046448;0.421616;-0.288284
208;-0.926437;0.406357;-0.271271
209;-0.828339;0.436340;-0.251862
210;-0.779968;0.449936;-0.207748
211;-0.857071;0.514221;-0.104568
212;-0.798813;0.341995;-0.188400
213;-0.983017;0.417480;-0.153030
214;-1.140671;0.409195;-0.146057
215;-1.077271;0.279160;-0.139236
216;-1.071396;0.271866;-0.120636
217;-1.256744;0.270477;-0.171127
218;-1.419571;0.314484;-0.235199
219;-1.478149;0.253235;-0.397110
220;-1.554001;0.169968;-0.414871
221;-1.566711;0.077560;-0.368103
222;-1.524826;0.068924;-0.339157
223;-1.167892;-0.160522;-0.331223
224;-1.297867;0.197784;-0.290390
225;-1.334213;0.290955;-0.327042
226;-1.325226;0.393539;-0.360519
227;-1.201981;0.370438;-0.370590
228;-1.269409;0.486389;-0.282959
229;-1.243439;0.564819;-0.242462
230;-1.113907;0.534149;-0.255630
231;-0.967087;0.507004;-0.252182
232;-0.948792;0.582657;-0.111816
233;-0.592957;0.449341;-0.079361
234;-0.793518;0.534988;-0.031479
235;-0.769592;0.386673;-0.130249
236;-1.100784;0.597885;-0.058945
237;-0.995651;0.387054;-0.152206
238;-1.010681;0.385971;-0.156631
239;-1.194229;0.423538;-0.185287
240;-1.417755;0.451340;-0.235565
241;-1.597763;0.367798;-0.216721
242;-1.607132;0.123199;-0.218216
