index;x;y;z
165;-0.914810;0.389740;-0.126862
166;-0.490829;1.194077;-0.121307
167;-0.474609;1.442566;0.103241
168;-0.830917;1.015732;-0.059616
169;-1.901733;0.704895;-0.152985
170;-4.718109;-3.743240;-1.325012
171;-1.697433;-3.315018;-1.554062
172;0.251984;-1.559006;-0.383255
173;1.441986;-0.591721;-0.107590
174;1.337677;-0.257553;-0.001862
175;0.814728;-0.666779;-0.387573
176;-0.790054;-2.378403;-0.922531
177;-2.515701;-3.334930;-1.626175
178;-2.081573;-1.639420;-1.258728
179;-1.068558;-0.119675;-0.210236
180;-0.811218;0.927139;-0.209610
181;-0.618866;1.628326;0.249557
182;-0.895706;1.153976;-0.059387
183;-1.597427;0.531555;0.034042
184;-4.081848;-3.327484;-0.812714
185;-1.932114;-3.442245;-1.418564
186;0.303970;-1.666901;-0.310730
187;1.139603;-0.939041;-0.372604
188;1.404037;-0.616608;-0.218719
189;0.760040;-0.957504;-0.224350
190;-0.786270;-2.176895;-0.289047
191;-2.070862;-2.906128;-0.875992
192;-2.257187;-2.161957;-0.278564
193;-0.980103;-0.215088;-0.198349
194;-0.486771;0.898407;-0.464981
195;-0.304794;1.574448;0.077896
196;-0.563690;1.113953;-0.193924
197;-1.748322;0.615036;0.378769
198;-3.688522;-2.889755;-0.590836
199;-2.370056;-4.084961;-1.206329
200;0.408493;-1.758240;-0.127762
201;1.164413;-0.868591;-0.280701
202;1.327545;-0.450073;-0.145416
203;0.695679;-0.830597;-0.612793
204;-0.538177;-2.259720;-0.735687
205;-1.220718;-2.681519;-1.111694
206;-2.086182;-2.202652;-0.924423
207;-1.075806;-0.374741;0.056442
208;-0.426071;0.811127;-0.262756
209;-0.556076;1.373947;-0.029358
210;-0.769806;1.060760;-0.069366
211;-1.864548;0.657120;0.164673
212;-4.683105;-2.070770;-0.097717
213;-3.342667;-3.822189;-1.326538
214;0.183517;-2.260117;-0.317688
215;1.380768;-1.440842;-1.360672
216;1.655518;-0.999084;-0.725342
217;0.695343;-1.019897;-0.414902
218;-0.594101;-1.935013;-0.453613
219;-2.167313;-3.219467;-0.654648
220;-3.420837;-2.502487;-0.797165
221;-1.770859;-0.654800;-0.280243
222;-0.653183;0.909943;-0.382202
223;-0.660446;1.364532;-0.182632
224;-0.533737;1.313690;-0.126770
225;-1.072266;0.728058;-0.149368
226;-2.026581;-0.499496;-0.149200
227;-4.419754;-3.440720;-0.737381
228;-1.833038;-2.858002;-0.663315
229;0.580765;-1.591431;-0.233994
230;1.440781;-1.125427;-0.841003
231;1.240189;-1.047699;-0.741745
232;0.055069;-1.292358;-0.629883
233;-1.520126;-2.556717;-0.581848
234;-2.751633;-2.577820;-1.361328
235;-2.323761;-1.213272;-0.498779
236;-0.965729;0.574524;-0.146027
237;-0.565033;1.299866;-0.171066
238;-0.531235;1.272736;0.149887
239;-0.631683;0.767624;-0.037781
240;-1.540726;0.072037;0.074921
241;-3.529495;-2.579254;-0.661911
242;-2.157654;-2.783035;-0.646393
243;-0.226761;-1.742828;-0.297012
244;0.839676;-1.181030;-0.514526
245;1.138855;-1.056168;-0.439056
246;0.502136;-0.988861;-0.584747
247;-0.623566;-1.533798;-0.261780
248;-2.305130;-2.756866;-0.922150
249;-2.739914;-2.046997;-0.964951
250;-1.379959;-0.423752;-0.332291
251;-0.340469;0.709579;-0.313324
252;-0.484192;1.287384;-0.043213
253;-0.309937;1.201996;0.156204
254;-0.746094;0.781219;0.020554
255;-1.928024;-0.355881;-0.163376
256;-4.282211;-3.266785;-1.289383
257;-1.629486;-2.574036;-0.298233
258;0.470749;-1.397858;0.053436
259;1.458374;-1.093536;-0.024231
260;1.373260;-0.989639;-0.274261
261;0.204803;-1.301987;-0.459015
262;-1.422485;-2.302597;-0.774414
263;-3.140823;-3.137299;-1.461853
