index;x;y;z
151;-1.895905;0.663300;-0.482361
152;-0.802353;1.113129;-0.068222
153;-0.247330;1.185883;0.279480
154;-0.257385;1.256668;0.243042
155;-0.392654;0.935211;0.093552
156;-1.694611;0.543884;0.008148
157;-3.321274;-1.562851;-0.623657
158;-2.933212;-2.215256;-0.770813
159;-0.679169;-1.657394;-0.100525
160;0.597198;-1.253326;-0.329483
161;1.041565;-1.040588;-0.310989
162;0.578323;-0.747742;-0.215897
163;-0.398331;-0.994843;-0.479401
164;-1.854599;-2.099075;-0.886520
165;-2.848541;-2.051987;-0.903534
166;-1.918991;-0.677963;-0.678574
167;-1.025101;0.276581;-0.087418
168;-0.456390;1.140152;-0.171097
169;-0.358902;1.326202;0.103745
170;-0.798615;0.899185;0.012405
171;-1.497253;-0.744919;-0.303299
172;-3.286011;-3.000992;-1.113007
173;-1.192703;-2.789047;-0.781113
174;0.811157;-1.232437;-0.373276
175;1.385239;-0.509933;-0.156036
176;1.246750;-0.297592;0.123215
177;0.388855;-1.023529;-0.353912
178;-1.357025;-3.086212;-1.228867
179;-2.274948;-2.915497;-0.824234
180;-1.345032;-0.862656;-0.359802
181;-0.630615;0.764603;-0.450211
182;-0.795746;1.337021;-0.164154
183;-0.711838;1.058777;0.204407
184;-1.143585;0.560104;-0.153107
185;-2.209076;-1.565506;-0.803665
186;-2.774628;-3.369904;-1.944672
187;-0.710968;-2.293564;-0.536667
188;0.798843;-1.035782;-0.334808
189;1.097717;-0.381393;-0.132050
190;1.077591;-0.229553;0.173630
191;0.403351;-0.640945;-0.145111
192;-0.910812;-2.906281;-1.260071
193;-2.587265;-3.433441;-1.041840
194;-1.589020;-1.019470;-0.677948
195;-0.596405;0.580444;-0.288910
196;-0.728180;1.108704;-0.118546
197;-0.696091;1.085236;0.046738
198;-1.173325;0.602203;-0.159866
199;-1.639313;-1.513580;-1.172577
200;-2.610260;-3.809784;-1.398300
201;-0.187149;-2.188675;-0.227142
202;1.047592;-0.899521;-0.159897
203;1.295227;-0.289185;0.245422
204;0.980942;-0.240372;0.137009
205;0.575150;-0.858994;-0.320892
206;-1.658447;-3.327011;-1.570297
207;-2.411636;-3.017700;-0.943527
208;-0.923035;-0.352386;-0.472183
209;-0.436920;1.028641;-0.184509
210;-0.740906;1.393204;-0.025513
211;-0.897766;1.015152;-0.029343
212;-1.310516;0.298645;-0.283386
213;-3.252411;-2.410797;-1.590500
214;-2.367538;-3.583893;-1.373657
215;0.590073;-1.683258;-0.179718
216;1.274246;-0.850037;-0.284500
217;1.517227;-0.443695;-0.029449
218;0.788620;-0.438126;-0.264053
219;-0.000092;-1.931046;-0.738785
220;-2.851227;-3.811066;-1.325119
221;-2.178558;-1.600815;-0.761795
222;-0.798035;0.386597;-0.490784
223;-0.662598;1.261765;-0.077026
224;-0.677963;1.352936;0.110779
225;-0.935028;0.794327;-0.079483
226;-1.442078;-1.301712;-1.041000
227;-3.065292;-3.760513;-2.257095
228;-0.539047;-1.850967;-0.381897
229;0.965027;-0.755386;-0.182816
230;1.236511;-0.378326;0.035126
231;1.187805;-0.386658;0.147354
232;0.619232;-0.872696;-0.322906
233;-1.068665;-2.871674;-1.065414
234;-2.350449;-3.134018;-1.469086
235;-1.323669;-0.929413;-0.768539
236;-0.577118;0.814758;-0.269928
237;-0.827087;1.448746;-0.153580
238;-0.635971;1.187851;0.098618
239;-1.107117;0.504105;-0.253281
240;-2.471817;-2.296951;-1.492096
241;-2.283798;-3.684326;-1.480240
242;0.214340;-1.653595;-0.172943
243;1.206879;-0.616501;0.026184
244;1.470856;-0.228317;0.124069
245;1.027313;-0.427948;-0.216476
246;0.173370;-1.798172;-0.831589
247;-1.685471;-3.521210;-1.152863
248;-1.943466;-2.239059;-0.874344
249;-0.787399;-0.064590;-0.436508
250;-0.623840;1.085831;-0.187836
251;-0.792191;1.211807;-0.009064
252;-0.976501;0.684189;0.136978
253;-1.156296;-0.905457;-0.612015
254;-3.184341;-3.667221;-2.167923
255;-0.677902;-2.617615;-0.640427
256;0.882050;-0.966690;-0.404083
257;1.305466;-0.193497;-0.162079
258;1.350784;0.075363;0.117249
259;0.663437;-0.335449;-0.125763
260;0.004349;-2.768036;-1.147583
261;-2.825562;-3.994370;-1.152115
262;-1.247787;-0.926788;-0.664307
263;-0.556198;0.892456;-0.265793
264;-0.833664;1.356628;0.048141
265;-0.762329;1.027512;0.133408
266;-1.151291;0.289597;-0.147629
267;-2.157013;-2.347977;-1.460297
268;-2.700027;-3.922318;-1.724136
269;0.384567;-1.507858;-0.241577
270;1.083267;-0.375549;-0.143188
271;1.342865;0.102249;0.202057
272;0.999237;0.010880;0.105423
273;0.580750;-0.612518;-0.255890
274;-1.422379;-3.065567;-1.682861
275;-2.860397;-3.460678;-1.560318
276;-1.017868;-0.651581;-0.416718
277;-0.486176;0.975937;-0.092163
278;-0.607819;1.470612;0.268341
279;-0.614227;1.097580;0.115112
280;-1.103165;0.089645;-0.391541
281;-2.614609;-2.508514;-1.659637
282;-1.942627;-3.158279;-1.385162
283;0.243729;-1.408875;-0.372330
284;0.843506;-0.577118;-0.165833
285;1.098358;-0.128265;0.176025
286;1.007721;-0.063828;0.115921
287;0.478928;-0.586716;-0.249176
288;-2.221970;-3.185928;-1.614883
289;-2.787598;-3.180344;-1.122543
290;-0.787964;-0.508362;-0.477188
291;-0.455780;0.723282;0.130234
292;-0.556183;1.394974;0.088791
293;-0.456177;1.316605;0.011063
294;-0.940231;0.882828;-0.394913
295;-2.110733;-1.189209;-1.237411
296;-2.981888;-2.966660;-1.493164
297;-0.942383;-1.842361;-0.400787
298;0.203308;-1.039261;-0.173096
299;0.673553;-0.683884;-0.146835
300;1.065720;-0.515045;0.115677
301;0.802963;-0.498962;0.150192
302;0.140045;-1.134445;-0.173859
303;-2.752502;-2.973862;-1.468399
304;-3.654922;-2.081009;-1.224487
305;-1.510941;-0.181595;-0.809860
306;-0.605347;0.686829;-0.219269
307;-0.276443;1.183395;0.114334
308;-0.189102;1.351990;0.268951
309;-0.396713;1.102982;-0.211563
310;-1.307831;0.691437;-0.474762
311;-3.611450;-0.295914;-1.114807
312;-2.882034;-0.390549;-1.457260
313;-1.879364;-0.745422;-0.500656
314;-1.176331;-0.684494;-0.461639
315;-0.453690;-0.570541;-0.364090
316;-0.267471;-0.515259;-0.248032
317;-0.238251;-0.680923;-0.182526
318;-1.361404;-0.422775;-0.847855
319;-2.901215;-0.430496;-1.315689
320;-2.468185;0.177460;-0.835968
321;-2.301193;0.786331;-0.522430
322;-1.720474;0.863571;-0.481522
323;-1.450653;0.751984;-0.316956
324;-1.449356;0.767746;-0.305557
325;-1.345581;0.944611;-0.260757
326;-0.941360;1.157806;-0.064514
327;-0.791382;1.104401;-0.191101
328;-0.747208;1.027084;-0.249695
329;-0.773880;0.918991;-0.188004
330;-1.073395;0.832657;-0.119904
331;-0.985260;0.717438;-0.078094
332;-1.343536;0.926041;-0.196487
333;-1.624969;1.026901;-0.327332
334;-1.843964;0.949158;-0.541000
335;-1.848969;0.679428;-0.684402
336;-1.659561;0.565231;-0.499374
337;-1.335281;0.263779;-0.288620
338;-1.431030;0.115189;-0.317474
339;-1.440720;0.101013;-0.484253
340;-1.355606;0.460709;-0.513794
341;-1.268127;0.682022;-0.495529
342;-1.284027;0.761520;-0.383392
343;-1.327393;0.837341;-0.291779
344;-1.407959;0.997711;-0.237564
345;-1.306839;0.926468;-0.222702
346;-1.150238;0.824875;-0.229919
347;-1.002686;0.738922;-0.200821
348;-0.877792;0.672897;-0.186935
349;-0.742264;0.568100;-0.128098
350;-0.681778;0.582962;-0.067337
351;-0.691406;0.559845;-0.070892
352;-0.782532;0.535156;-0.018463
353;-0.792343;0.413101;0.013641
354;-0.806946;0.405655;0.071548
355;-0.992844;0.527435;0.069611
356;-1.169754;0.689896;-0.044846
357;-1.388428;0.793457;-0.215622
358;-1.545685;0.793701;-0.410187
359;-1.552719;0.627838;-0.550797
360;-1.531754;0.513489;-0.574127
361;-1.310013;0.339554;-0.546890
362;-1.260956;0.307907;-0.545120
363;-1.083099;0.039734;-0.684677
364;-1.184708;0.023666;-0.562820
365;-1.124832;0.215561;-0.352554
366;-1.262222;0.510818;-0.359146
367;-1.387558;0.720871;-0.358200
368;-1.494080;0.848679;-0.339493
369;-1.497833;0.917572;-0.307632
370;-1.350693;0.869476;-0.273529
371;-1.090271;0.757919;-0.231033
372;-0.825714;0.637344;-0.189896
373;-0.684021;0.562317;-0.142593
374;-0.534424;0.437057;-0.072693
375;-0.582367;0.468582;-0.023026
376;-0.726868;0.547180;-0.022369
377;-0.766846;0.554535;-0.075668
378;-0.851151;0.552750;-0.097229
379;-1.050125;0.707611;-0.083511
380;-1.203568;0.742966;-0.071136
381;-1.247330;0.767944;-0.154037
382;-1.373260;0.792374;-0.212616
383;-1.421555;0.714478;-0.259674
384;-1.412979;0.538803;-0.345642
385;-1.300720;0.392181;-0.298721
386;-1.302734;0.426285;-0.280457
387;-1.199875;0.369476;-0.339966
388;-1.175262;0.361237;-0.496674
389;-1.096283;0.222458;-0.563538
390;-1.078751;0.364059;-0.389084
391;-1.160812;0.579681;-0.338806
392;-1.388382;0.819641;-0.289383
393;-1.424408;0.883301;-0.255829
394;-1.360443;0.949371;-0.259949
395;-1.259933;0.952026;-0.238495
396;-1.061127;0.852188;-0.206711
397;-0.857590;0.703781;-0.180054
398;-0.730057;0.662750;-0.130661
399;-0.625977;0.611740;-0.136642
400;-0.696686;0.713806;-0.049393
401;-0.560455;0.524811;-0.041458
402;-0.608963;0.564728;0.032959
403;-0.821976;0.654816;0.086533
404;-0.989182;0.722000;0.037033
405;-1.070786;0.780853;-0.021591
406;-1.199295;0.845215;-0.127350
407;-1.344940;0.892029;-0.264145
408;-1.404556;0.810150;-0.351562
409;-1.321045;0.677017;-0.385223
410;-1.229462;0.610489;-0.326279
411;-1.137848;0.535477;-0.260422
412;-1.191757;0.542587;-0.347229
413;-1.159805;0.349045;-0.527832
414;-1.092529;0.214920;-0.504089
415;-1.018311;0.371979;-0.287613
416;-1.145157;0.611694;-0.247391
417;-1.245590;0.776794;-0.189575
418;-1.276108;0.850571;-0.120010
419;-1.348907;0.942413;-0.114685
420;-1.220322;0.909439;-0.170868
421;-1.068085;0.768341;-0.121124
422;-0.905991;0.723068;-0.133820
423;-0.777542;0.682495;-0.129074
424;-0.682922;0.608032;-0.098969
425;-0.738815;0.761520;-0.036789
426;-0.638687;0.606064;-0.117081
427;-0.697754;0.596573;-0.025970
428;-0.865097;0.486618;-0.044708
429;-1.064774;0.467194;-0.009918
430;-1.103836;0.384094;-0.046631
431;-1.200928;0.371780;-0.122803
432;-1.188553;0.369247;-0.172455
433;-1.129303;0.287704;-0.216507
434;-1.008896;0.137558;-0.197449
435;-1.046768;0.214569;-0.134048
436;-1.417221;0.604294;-0.222275
437;-0.995361;0.290970;-0.279526
438;-0.842148;0.247620;-0.206314
439;-0.885391;0.391830;-0.145645
440;-0.779190;0.455612;-0.162872
441;-0.891586;0.500061;-0.150162
442;-1.025558;0.578156;-0.126236
443;-0.948044;0.539246;-0.108429
444;-0.787201;0.511429;-0.070694
445;-0.784592;0.525635;-0.071396
446;-0.838913;0.535263;-0.064453
447;-0.888947;0.551971;-0.108994
448;-0.842407;0.539841;-0.163513
449;-0.819260;0.505768;-0.131363
450;-0.823608;0.461029;-0.064117
451;-0.877869;0.471710;-0.091843
452;-0.894974;0.472839;-0.129303
453;-0.884140;0.476288;-0.139572
454;-0.856583;0.470444;-0.124802
455;-0.867004;0.453003;-0.113480
456;-0.879883;0.443283;-0.110260
457;-0.880341;0.450287;-0.099899
458;-0.892014;0.453995;-0.111588
459;-0.839172;0.405136;-0.085159
460;-0.856003;0.418915;-0.070084
461;-0.945694;0.401901;-0.136978
462;-0.957245;0.389511;-0.203751
463;-1.094696;0.217789;-0.349091
464;-1.254791;0.048782;-0.351273
465;-1.499863;0.107864;-0.299652
466;-1.357590;0.138641;-0.255447
467;-1.112549;0.281128;-0.243332
468;-0.934738;0.357758;-0.191055
469;-0.740921;0.350632;-0.163757
470;-0.601227;0.376740;-0.160583
471;-0.488068;0.439590;-0.094193
472;-0.554535;0.569244;-0.087921
473;-0.871460;0.720428;-0.137100
474;-1.099365;0.802719;-0.055634
475;-1.122665;0.785767;-0.176178
476;-1.209808;0.683578;-0.150848
477;-1.155121;0.640854;-0.145248
478;-0.976135;0.567474;-0.196793
479;-0.837173;0.430313;-0.197403
480;-0.810593;0.353836;-0.160645
481;-0.871399;0.343185;-0.159195
482;-0.953629;0.353485;-0.209717
483;-1.048370;0.356689;-0.280548
484;-1.246872;0.461227;-0.403580
485;-1.163132;0.362640;-0.510513
486;-1.306915;0.421204;-0.561859
487;-1.421448;0.370010;-0.402252
488;-1.612717;0.715729;-0.256317
489;-1.599289;1.011429;-0.289978
490;-1.320068;0.962845;-0.304565
491;-1.133316;0.846344;-0.248840
492;-1.023956;0.765060;-0.238464
493;-0.924484;0.738739;-0.225693
494;-0.820755;0.678528;-0.200821
495;-0.550140;0.658661;-0.104965
496;-0.235626;0.732239;0.025696
497;-0.133179;0.665634;-0.012375
498;-0.804565;0.881393;-0.192947
499;-1.053253;0.817719;-0.231720
500;-1.561737;1.060715;-0.294617
501;-1.639130;1.022614;-0.399002
502;-1.483032;0.883652;-0.334198
503;-1.330093;0.669403;-0.285782
504;-1.348099;0.631165;-0.328110
505;-1.339417;0.576340;-0.382980
506;-1.262527;0.400314;-0.422791
507;-1.377884;0.140182;-0.455826
508;-1.445694;-0.032104;-0.382935
509;-1.371704;-0.022537;-0.379333
510;-1.423798;0.115921;-0.385956
511;-1.451843;0.174774;-0.493515
512;-1.786987;0.626801;-0.469147
513;-2.081528;1.086136;-0.411423
514;-2.148651;1.344208;-0.464050
515;-1.914993;1.327087;-0.416489
516;-1.699768;1.209412;-0.350449
517;-1.458969;1.067642;-0.319778
518;-1.041046;0.882965;-0.241608
519;-0.474365;0.825653;-0.038864
520;-0.040192;0.740677;0.013763
521;0.016281;0.637360;0.016525
522;-0.129257;0.651627;-0.053040
523;-0.626297;0.805176;-0.165710
524;-1.322845;0.955307;-0.225906
525;-2.018265;1.195175;-0.191422
526;-2.339706;1.192398;-0.173035
527;-2.251709;0.965378;-0.401428
528;-2.042450;0.840561;-0.587784
529;-1.766693;0.888214;-0.518829
530;-1.579269;0.786560;-0.408279
531;-1.410065;0.572800;-0.474930
532;-1.379959;0.193375;-0.529053
533;-1.463409;-0.100754;-0.694077
534;-1.310181;-0.209366;-0.685135
535;-1.274414;-0.095749;-0.624893
536;-1.326065;0.143524;-0.545013
537;-1.735901;0.747437;-0.516510
538;-2.251617;1.262009;-0.517166
539;-2.400146;1.679962;-0.406876
540;-2.249527;1.736877;-0.381714
541;-1.820801;1.638397;-0.348587
542;-1.305237;1.312210;-0.259171
543;-0.743469;1.029160;-0.141785
544;-0.381439;0.803940;-0.071838
545;-0.225037;0.710831;-0.024780
546;-0.195206;0.686981;-0.036377
547;-0.340775;0.721909;-0.072021
548;-0.938919;0.901749;-0.083389
549;-1.227951;0.938904;-0.105621
550;-1.812088;1.268814;-0.152771
551;-1.928192;1.164032;-0.300583
552;-1.776993;0.839142;-0.388123
553;-1.707138;0.617493;-0.371948
554;-1.667007;0.417877;-0.162018
555;-1.535172;0.254517;-0.060150
556;-1.320236;0.199966;-0.203003
557;-1.298157;0.162048;-0.173767
558;-1.304611;0.276840;-0.265579
559;-1.447510;0.537323;-0.317993
560;-1.399078;0.486160;-0.347076
561;-1.545380;0.786179;-0.260101
562;-1.574799;1.038040;-0.269882
563;-1.417664;1.093277;-0.250381
564;-1.234756;0.973083;-0.145645
565;-1.131195;0.867752;-0.097565
566;-1.000076;0.771484;-0.089325
567;-0.872498;0.677795;-0.127777
568;-0.645355;0.572693;-0.126419
569;-0.384567;0.594879;-0.050980
570;-0.343521;0.566818;-0.047653
571;-0.581894;0.629303;-0.014435
572;-0.696808;0.650070;-0.047241
573;-1.132050;0.884338;-0.013290
574;-1.322525;0.922638;0.006119
575;-1.390732;0.880157;-0.098434
576;-1.337250;0.834946;-0.241302
577;-1.384964;0.804291;-0.254822
578;-1.420334;0.841934;-0.284134
579;-1.338409;0.707535;-0.306976
580;-1.325607;0.493912;-0.256561
581;-1.355682;0.385345;-0.217438
582;-1.313766;0.219986;-0.298355
583;-1.375900;0.241486;-0.354462
584;-1.259613;0.228683;-0.426743
585;-1.329941;0.562454;-0.267441
586;-1.494751;0.822479;-0.203598
587;-1.543137;1.133606;-0.183350
588;-1.514572;1.274460;-0.185196
589;-1.370667;1.304230;-0.175842
590;-1.107269;1.108795;-0.150833
591;-0.863678;0.859085;-0.151093
592;-0.626175;0.644287;-0.140625
593;-0.533234;0.555984;-0.106155
594;-0.469940;0.466202;-0.101288
595;-0.646469;0.518478;-0.066650
596;-0.730743;0.394119;-0.077347
597;-0.872055;0.394485;-0.066879
598;-1.085403;0.441238;0.004623
599;-1.265213;0.473282;0.056091
600;-1.289032;0.446442;0.105392
601;-1.219086;0.408249;0.069855
602;-1.145920;0.365967;0.045242
603;-1.234375;0.403046;-0.002106
604;-1.161865;0.331879;-0.089767
605;-1.128616;0.299469;-0.081955
606;-1.088486;0.314575;-0.111649
607;-0.976654;0.283508;-0.075424
608;-1.061234;0.418472;-0.092529
609;-1.014084;0.408432;-0.141769
610;-0.839951;0.461655;-0.115051
611;-0.763748;0.552597;-0.059708
612;-0.779190;0.643250;-0.059387
613;-0.743027;0.670685;-0.077896
614;-0.789185;0.651596;-0.022064
615;-0.780823;0.638458;0.075958
616;-0.876816;0.573502;0.051559
617;-0.840378;0.545883;0.033417
618;-0.862366;0.566528;-0.039383
619;-0.787537;0.587936;-0.062637
620;-0.817856;0.573074;-0.056351
621;-0.861649;0.548264;-0.061340
622;-0.847137;0.532669;-0.083450
623;-0.830978;0.549423;-0.100937
624;-0.825745;0.558731;-0.051788
625;-0.873169;0.528687;-0.087326
626;-0.873550;0.512527;-0.089020
627;-0.850082;0.549347;-0.067795
628;-0.807983;0.546738;-0.040680
629;-0.832153;0.525299;-0.081619
630;-0.848831;0.523544;-0.077393
631;-0.853668;0.536697;-0.080460
632;-0.859604;0.523972;-0.090714
633;-0.854660;0.529861;-0.092758
634;-0.838196;0.530823;-0.081970
635;-0.842361;0.521744;-0.076172
636;-0.833664;0.543167;-0.057877
637;-0.850601;0.533524;-0.074402
638;-0.851624;0.547516;-0.091934
639;-0.819473;0.561203;-0.103851
640;-0.817139;0.541397;-0.106964
641;-0.816879;0.538101;-0.083694
642;-0.817673;0.528854;-0.111481
643;-0.787262;0.515778;-0.106735
644;-0.806702;0.564270;-0.071823
645;-0.809036;0.579437;-0.096863
646;-0.845901;0.646683;-0.103729
647;-0.758362;0.633850;-0.067322
648;-0.852341;0.648331;-0.030533
649;-0.874466;0.673370;0.066391
650;-0.708145;0.544937;0.054047
651;-0.759003;0.499924;-0.071152
652;-0.861450;0.465714;-0.127167
653;-0.927246;0.448563;-0.129669
654;-0.979080;0.431702;-0.150681
655;-1.064407;0.461655;-0.164276
656;-1.147598;0.472931;-0.229172
657;-1.281479;0.486389;-0.307816
658;-1.425873;0.464462;-0.309341
659;-1.281326;0.517487;-0.239441
660;-1.252808;0.706451;-0.173203
661;-1.189819;0.795975;-0.193863
662;-1.037125;0.698624;-0.226654
663;-0.872589;0.599838;-0.213287
664;-0.770004;0.572021;-0.198898
665;-0.713898;0.578415;-0.201996
666;-0.636520;0.571350;-0.183517
667;-0.495483;0.602768;-0.142258
668;-0.519028;0.718506;-0.155884
669;-0.714981;0.814072;-0.139877
670;-0.948807;0.913147;-0.113998
671;-1.105484;0.842743;-0.139236
672;-1.310562;0.954010;-0.192963
673;-1.604675;0.837097;-0.139389
674;-1.411423;0.520569;-0.182892
675;-1.142853;0.370941;-0.225647
676;-1.023087;0.473831;-0.204147
677;-0.882141;0.444092;-0.178665
678;-0.895294;0.362961;-0.170471
679;-0.951691;0.289993;-0.217468
680;-1.156509;0.240677;-0.234619
681;-1.272980;0.227692;-0.382904
682;-1.407486;0.367630;-0.372406
683;-1.572876;0.534729;-0.261108
684;-1.799713;0.977524;-0.246704
685;-1.804153;1.352112;-0.330002
686;-1.604172;1.426804;-0.286850
687;-1.321152;1.270935;-0.236786
688;-0.986313;1.135406;-0.151917
689;-0.474594;0.778229;-0.042542
690;-0.279373;0.634338;0.016464
691;-0.222626;0.500488;-0.020126
692;-0.334000;0.539062;-0.031281
693;-0.467300;0.630264;-0.006714
694;-0.780731;0.872650;-0.022903
695;-1.199417;1.063049;-0.129715
696;-1.827881;1.571548;-0.201767
697;-2.153503;1.436462;-0.207870
698;-1.810699;0.960587;-0.147781
699;-1.444931;0.673904;-0.257782
700;-1.246857;0.615280;-0.319382
701;-1.075211;0.578568;-0.315491
702;-0.961868;0.463486;-0.324921
703;-0.926422;0.290726;-0.334091
704;-1.059937;0.244843;-0.394501
705;-1.196182;0.234146;-0.509064
706;-1.368500;0.506851;-0.476944
707;-1.286545;0.460815;-0.347137
708;-1.541809;0.903488;-0.282074
709;-1.871994;1.355377;-0.284164
710;-1.801529;1.471588;-0.324844
711;-1.534561;1.306015;-0.253235
712;-1.307404;1.204559;-0.303146
713;-0.996124;0.999527;-0.183517
714;-0.787125;0.844345;-0.146240
715;-0.509705;0.716339;-0.125748
716;-0.323792;0.914917;0.021545
717;0.131775;1.085541;0.214584
718;-0.431458;1.360443;0.101776
719;-1.117203;1.875656;0.151276
720;-3.963181;1.816040;-0.668365
721;-4.955414;0.024506;-1.051727
722;-3.727524;-1.693253;-0.668381
723;-1.251190;-2.050934;-1.186295
724;0.760391;-1.944717;-1.191040
725;0.532883;-1.502136;-0.917770
726;-0.209930;-1.124817;-1.118408
727;-2.088989;-1.216736;-1.201584
728;-2.991028;-1.644897;-1.362930
729;-3.193146;-0.782990;-1.415634
730;-1.792953;0.800507;-0.532883
731;-0.689438;1.464645;-0.077774
732;-0.454071;1.381607;0.357483
733;-0.853439;0.990707;0.086548
734;-1.856964;0.049103;-0.150284
735;-3.960007;-2.112289;-0.674637
