index;x;y;z
168;-0.578857;0.570663;0.032242
169;-0.986130;0.603012;-0.015762
170;-1.328094;0.372894;-0.070389
171;-1.826126;0.204285;0.058517
172;-1.405273;0.126328;-0.145691
173;-1.226181;-0.059952;-0.172333
174;-1.143539;-0.283829;-0.378754
175;-1.203979;-0.522507;-0.633240
176;-1.541550;-0.730667;-1.062561
177;-2.134430;-0.412766;-1.000702
178;-2.553818;0.056717;-1.067474
179;-3.609634;0.704666;-1.010254
180;-2.891342;1.082993;-0.825592
181;-1.719528;1.432358;-0.277542
182;-0.492310;1.346344;-0.102905
183;-0.058456;1.600372;0.293991
184;-0.067795;1.402863;0.186554
185;-0.335800;0.974945;0.095123
186;-1.455307;0.778793;0.188797
187;-3.589417;-1.053986;-0.318573
188;-3.625534;-2.720184;-0.210312
189;-0.443542;-2.230591;-0.079712
190;1.071838;-1.645264;-0.547424
191;1.066238;-1.139053;-0.307755
192;0.367111;-0.896317;-0.422836
193;-1.084885;-1.761917;-0.567047
194;-2.537018;-2.955643;-1.124786
195;-3.430222;-1.803024;-0.976044
196;-1.586456;0.525284;-0.344986
197;-0.675476;1.610458;-0.241974
198;-0.541763;1.508530;0.243271
199;-0.551254;1.028229;0.236404
200;-1.175446;0.545456;0.053741
201;-4.573761;-2.273636;-0.490875
202;-2.340088;-3.255753;-0.162155
203;0.493851;-2.031952;-0.323364
204;1.370422;-1.565796;-0.563324
205;0.878708;-1.122437;-0.283997
206;0.016647;-1.176926;-0.532608
207;-1.668472;-2.634674;-0.878510
208;-3.064926;-3.095337;-0.290894
209;-2.321671;-0.356033;-0.364944
210;-0.908813;1.499466;-0.442734
211;-0.596756;1.739517;0.160934
212;-0.714417;1.280243;0.235840
213;-1.398392;0.424759;0.127716
214;-3.165665;-2.201385;-0.480927
215;-2.547607;-3.406357;-0.243561
216;0.043350;-1.929642;0.010315
217;0.941681;-1.360916;-0.320831
218;1.066879;-0.973190;-0.219147
219;0.421341;-0.885788;-0.248795
220;-0.647736;-2.008957;-0.621475
221;-2.392166;-3.441910;-0.601883
222;-2.614395;-1.635559;-0.381775
223;-0.993210;0.835800;-0.379105
224;-0.633698;1.678955;-0.046097
225;-0.475540;1.466049;0.406647
226;-0.747940;0.828857;0.105194
227;-1.998779;-0.727814;-0.299576
228;-3.386337;-3.093674;-0.233627
229;-1.480225;-2.560791;-0.396454
230;0.212494;-1.748459;-0.241791
231;0.923859;-1.242889;-0.368973
232;0.889618;-0.969803;-0.370285
233;0.000595;-1.165756;-0.351273
234;-1.604706;-2.437836;-0.387680
235;-2.145905;-2.433807;-0.399582
236;-1.895508;-0.543320;-0.299850
237;-0.806488;0.811066;-0.187897
238;-0.736496;1.368912;0.060242
239;-0.414688;1.169647;0.327469
240;-0.903381;0.421265;0.231812
241;-3.456406;-2.359970;-1.009506
242;-1.708740;-3.153824;-0.434692
243;-0.150009;-1.678802;-0.220612
244;0.767303;-1.098679;-0.280777
245;1.078751;-0.836792;-0.072067
246;0.626801;-0.563293;-0.259018
247;-0.051910;-1.535873;-0.699005
248;-2.465408;-3.312042;-0.522308
249;-2.528030;-2.300720;-0.315781
250;-1.379776;0.006622;-0.323624
251;-0.778366;1.282837;-0.091721
252;-0.432678;1.423553;0.186783
253;-0.465012;0.985184;0.244247
254;-1.194595;0.457733;0.002457
255;-3.547501;-1.983337;-0.100998
256;-2.468430;-3.210663;-0.800766
257;-0.426468;-2.429718;-0.180420
258;1.492340;-1.585007;-0.616074
259;1.207764;-1.101425;-0.568192
260;0.553421;-1.101852;-0.689407
261;-1.246841;-2.199051;-0.834488
262;-1.948914;-2.527039;-0.538834
263;-2.064560;-1.266510;-0.495575
264;-1.373322;0.563324;-0.261383
265;-0.802078;1.511230;-0.001694
266;-0.661972;1.064575;0.432800
267;-1.415085;0.342346;0.240784
268;-2.570236;-2.040649;-0.203003
269;-2.402359;-3.459991;-0.794571
270;-0.433243;-2.216003;-0.196655
271;0.980331;-1.201630;-0.496994
272;1.151825;-0.759109;-0.452820
273;0.770142;-0.584579;-0.279724
274;-0.042694;-1.240952;-0.386932
275;-2.144333;-3.023941;-0.986298
276;-2.529800;-2.280701;-0.328629
277;-1.102905;-0.155670;-0.239655
278;-0.585709;0.880997;-0.269485
279;-0.665833;1.163406;0.236664
280;-0.620392;0.744461;0.349747
281;-1.096054;-0.080902;0.099030
282;-3.113815;-2.391266;-0.881500
283;-1.857269;-2.873825;-0.087784
284;0.386444;-1.391510;-0.312347
285;0.849640;-0.695450;-0.432800
286;1.078308;-0.279053;-0.006531
287;0.861298;-0.345627;-0.244659
288;-0.401535;-1.713303;-0.587433
289;-2.445892;-3.076340;-0.671097
290;-2.140991;-1.773972;-0.211105
291;-0.801682;-0.029968;-0.198471
292;-0.326187;0.952438;0.178558
293;-0.074890;1.469971;0.302368
294;-0.655060;1.183533;-0.099854
295;-1.391663;0.965668;0.042557
296;-3.678558;-0.376343;-0.980286
297;-2.835007;-0.533752;-0.741150
298;-2.572418;-0.632980;-0.658615
299;-1.634781;-0.887848;-0.243378
300;-0.823547;-0.573273;-0.429459
301;-0.450119;-0.389435;-0.409668
302;-0.429001;-0.185562;-0.527237
303;-1.348434;0.066971;-0.680801
304;-2.736664;0.036926;-1.404938
305;-2.816956;1.126968;-0.673813
306;-2.095825;1.484329;-0.404541
307;-1.967453;1.743271;-0.141357
308;-1.605103;1.733124;-0.181305
309;-1.109756;1.322693;-0.015610
310;-0.951721;1.021622;-0.000366
311;-0.730682;0.824951;-0.014679
